 ID ; Konzert_Kategorie ;Konzert_Prod; Konzert_VerkaufteTickets ; Konzert_VenueOrt ;Konzert_Artist;Konzert_Datum;Venue_Flaeche;Venue_StromErneuerbar;Venue_StromKonventiell;Venue_Heizoel;Venue_Erdgas;Venue_Biogas;Venue_Holzenergie;Venue_Solarthermie;Venue_Fernwaerme;Venue_Fernkaelte;Venue_KuehlungKaeltemittel;Venue_NennleistungKuehlungKaeltemittel;Venue_DieselGeneratoren;Konzert_AnzahlBesucher;Mob_Besucher_DurchschnittOEV_km;Mob_Besucher_AnteilOEV;Mob_Besucher_TotalOEV_km;Mob_Besucher_DurchschnittPKW_km;Mob_Besucher_AnteilPKW;Mob_Besucher_TotalPKW;Mob_MALocalCrew_Anzahl;Mob_MALocalCrew_DurchschnittOEV_km;Mob_MALocalCrew_AnteilOEV;Mob_MALocalCrew_TotalOEV_km;Mob_MARigger_Anzahl;Mob_MARigger_DurchschnittOEV_km;Mob_MARigger_AnteilOEV;Mob_MARigger_TotalOEV_km;Mob_MAGastro_Anzahl;Mob_MAGastro_DurchschnittOEV_km;Mob_MAGastro_AnteilOEV;Mob_MAGastro_TotalOEV_km;Mob_MASecurity_Anzahl;Mob_MASecurity_DurchschnittOEV_km;Mob_MASecurity_AnteilOEV;Mob_MASecurity_TotalOEV_km;Mob_MA_TotalOEV_km;Mob_MALocalCrew_DurchschnittPKW_km;Mob_MALocalCrew_AnteilPKW;Mob_MALocalCrew_TotalPKW_km;Mob_MARigger_DurchschnittPKW_km;Mob_MARigger_AnteilPKW;Mob_MARigger_TotalPKW_km;Mob_MAGastro_DurchschnittPKW_km;Mob_MAGastro_AnteilPKW;Mob_MAGastro_TotalPKW_km;Mob_MASecurity_DurchschnittPKW_km;Mob_MASecurity_AnteilPKW;Mob_MASecurity_TotalPKW_km;Mob_MA_TotalPKW_km;Mob_Artist_Anzahl;Mob_Artist_Bus_km;Mob_Artist_AnzahlBus;Mob_Artist_AnteilOEV;Mob_Artist_TotalBus;Mob_Artist_TotalKurzstreckenFluege;Mob_Artist_TotalMittelstreckenFluege;Mob_Artist_TotalLangstreckenFluege;Mob_Artist_TotalHotel2_3Stern;Mob_Artist_TotalHotel4Stern;Mob_Artist_TotalHotel5Stern;Trans_Artist_VanLieferwagenMenge;Trans_Artist_VanLieferwagenDistanz;Trans_MALocal_VanLieferwagenMenge;Trans_MALocal_VanLieferwagenDistanz;Trans_Artist_LKW_16_32t_Menge;Trans_Artist_LKW_16_32t_Distanz;Trans_MALocal_LKW_16_32t_Menge;Trans_MALocal_LKW_16_32t_Distanz;Trans_Artist_LKW_40t_Menge;Trans_Artist_LKW_40t_DistanzKm;Trans_Artist_LKW_40t_DistanzTotal;Trans_MALocal_LKW_40t_Menge;Trans_MALocal_LKW_40t_DistanzKM;Trans_MALocal_LKW_40t_DistanzTotal;Trans_NA_BahnMenge;Trans_NA_BahnDistanz;Trans_NA_FrachtschiffMenge;Trans_NA_FrachtschiffDistanz;Trans_NA_LuftfrachtMenge;Trans_NA_LuftfrachtDistanz;Verp_Besucher_MineralwasserSoftdrinks;Verp_MALocal_MineralwasserSoftdrinks;Verp_Artist_MineralwasserSoftdrinks;Verp_Besucher_KaffeeTassen;Verp_MALocal_KaffeeTassen;Verp_Artist_KaffeeTassen;Verp_Besucher_TeeTassen;Verp_MALocal_TeeTassen;Verp_Artist_TeeTassen;Verp_Besucher_Bier;Verp_MALocal_Bier;Verp_Artist_Bier;Verp_Besucher_Wein;Verp_MALocal_Wein;Verp_Artist_Wein;Verp_Besucher_Spirituosen;Verp_MALocal_Spirituosen;Verp_Artist_Spirituosen;Verp_Besucher_MahlzeitenNichtVeg;Verp_MALocal_MahlzeitenNichtVeg;Verp_Artist_MahlzeitenNichtVeg;Verp_Besucher_MahlzeitenVeg;Verp_MALocal_MahlzeitenVeg;Verp_Artist_MahlzeitenVeg;Verp_Besucher_Snacks;Verp_MALocal_Snacks;Verp_Artist_Snacks;Mat_Venue_Merchandising;Mat_Venue_Leitungswasser;Mat_Venue_Kunststoffe;Mat_Venue_RecyclierbareMaterialien;Mat_Venue_PflanzlicheMaterialien;Mat_Venue_Mehrweg;Mat_PromotionAIO_DrucksachenFrischfaserpapier;Mat_PromotionAIO_DrucksachenRecyclingpapier;Mat_MALocal_CrewShirtsWaschen;Mat_Artist_TowelsWaschen;Mat_Besucher_Earplugs_mod;Mat_Besucher_Earplugs;AbfRec_Venue_BetriebsabfaelleKehrichtInKVA;AbfRec_Venue_AllgemeineRecyclingAbfaelle
93;2_Klein_int;;464.00;Kaufleuten, Zürich;Joris;11.09.2022;550.00;;;;;;;;;;;;0.00;441.00;;;17551.29;;;9523.62;12.00;;;0.00;0.00;;0.00;0.00;;;;;;10.00;0.80;;0.00;20.00;;#WERT!;;1.00;0.00;;;;10.00;0.20;;#WERT!;10.00;300.00;1.00;;300.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;1.00;5.00;0.00;;0.00;;0.00;600.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;;5.00;;;8.00;;0.00;1.00;;12.00;8.00;;0.00;1.00;;0.00;0.00;0.00;8.40;5.00;0.00;3.60;5.00;0.00;12.00;8.00;;;;;;;;;0.00;8.00;221.00;300.00;;
94;2_Klein_int;;217.00;Plaza, Zürich;Aries;11.09.2022;240.00;;;;;;;;;;;;0.00;206.00;;;8208.25;;;4453.93;6.00;;;0.00;0.00;;0.00;0.00;;;;;;10.00;0.80;;0.00;20.00;;#WERT!;;1.00;0.00;;;;10.00;0.20;;#WERT!;10.00;300.00;1.00;;300.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;0.00;;0.00;;0.00;600.00;0.00;;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;;2.00;3.00;;1.00;2.00;;0.00;1.00;;6.00;3.00;;0.00;1.00;;0.00;0.00;;4.20;5.00;;1.80;5.00;0.00;6.00;5.00;;;;;;;;;0.00;10.00;103.00;200.00;;
95;4_Gross_int;PSS;3011.00;THE HALL, Zürich;Biffy Clyro;12.09.2022;2000.00;;;;;;;;;;;;0.00;2860.00;;;109197.51;;;75936.95;30.00;10.00;0.20;60.00;3.00;;0.00;0.00;;;;;30.00;10.00;0.80;240.00;300.00;20.00;0.80;480.00;200.00;1.00;600.00;;;;10.00;0.20;60.00;1140.00;;300.00;3.00;;900.00;;;;;;;;;;;;;;;1.00;600.00;600.00;;;;0.00;0.00;0.00;0.00;0.00;0.00;;54.00;;;0.00;;;0.00;;;30.00;;;0.00;;;0.00;;;23.10;;;9.90;;;33.00;;;;;;;;;;30.00;100.00;1430.00;;;
96;2_Klein_int;PSS;874.00;KKL, Luzern;Ólafur Arnalds;12.09.2022;2100.00;;;;;;;;;;;;0.00;830.00;;;33059.98;;;17938.88;;;;;;;0.00;0.00;;;;;;10.00;0.80;;0.00;20.00;;;;1.00;;;;;10.00;0.20;;0.00;;300.00;;;;;;;;;;;;;;;;;;;600.00;;;;;0.00;0.00;0.00;0.00;0.00;0.00;;;;;;;;0.00;;;0.00;;;0.00;;;0.00;;;0.00;;;0.00;;;0.00;;;;;;;;;;0.00;;415.00;;;
97;2_Klein_int;PSS;1027.00;Volkshaus, Zürich;Calum Scott;16.09.2022;462.00;;;;;;;;;;;;0.00;976.00;;;38847.36;;;21079.21;8.00;10.00;0.80;64.00;0.00;;0.00;0.00;;;;;17.00;10.00;0.80;136.00;200.00;20.00;0.20;32.00;;1.00;0.00;;;;10.00;0.20;34.00;66.00;;300.00;;;;;;;;;;;;;;;;;;;600.00;;;;;0.00;0.00;0.00;0.00;0.00;0.00;;43.00;;;0.00;;;0.00;;;8.00;;;0.00;;;0.00;;;5.60;;;2.40;;;8.00;;;;;;;;;;17.00;30.00;488.00;;;
98;99_Festival;;;Langstrasse;RADAR;17.09.2022;;;;;;;;;;;;;0.00;;;;;;;;30.00;;;0.00;0.00;;0.00;0.00;20.00;;;0.00;;10.00;0.80;;0.00;20.00;;#WERT!;;1.00;0.00;;;0.00;10.00;0.20;;#WERT!;125.00;300.00;1.00;;300.00;4.00;0.00;0.00;0.00;60.00;0.00;20.00;;4.00;;0.00;;0.00;;0.00;600.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;10.00;20.00;;20.00;60.00;;0.00;40.00;;30.00;60.00;;0.00;6.00;;0.00;3.00;;21.00;0.00;0.00;9.00;125.00;0.00;30.00;80.00;;;;;;;;;0.00;60.00;#WERT!;;;
99;2_Klein_int;;464.00;Kaufleuten, Zürich;James Morrison;18.09.2022;550.00;;;;;;;;;;;;0.00;441.00;;;17551.29;;;9523.62;12.00;;;0.00;0.00;;0.00;0.00;;;;;;10.00;0.80;;0.00;20.00;;#WERT!;;1.00;0.00;;;;10.00;0.20;;#WERT!;10.00;300.00;1.00;;300.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;1.00;5.00;0.00;;0.00;;0.00;600.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;;5.00;;;8.00;;0.00;1.00;;12.00;8.00;;0.00;1.00;;0.00;1.00;0.00;8.40;5.00;0.00;3.60;5.00;0.00;12.00;8.00;;;;;;;;;0.00;8.00;221.00;300.00;;
100;4a_Hasta_int;PSS;3361.00;Hallenstadion, Zürich;Paw Patrol (3 Shows);18.09.2022;5800.00;5073.82;;;;;;;2240.00;;;;0.00;3193.00;;;135854.62;;;114008.81;23.00;10.00;0.20;46.00;13.00;;0.00;0.00;;;;;8.00;10.00;0.80;64.00;110.00;20.00;0.80;368.00;200.00;1.00;2600.00;;;;10.00;0.20;16.00;2984.00;;300.00;0.00;;0.00;;;;;;;;;;;;;;;3.00;600.00;1800.00;;;;0.00;0.00;0.00;0.00;0.00;0.00;803.28;58.00;;70.58;50.00;;12.44;0.00;;1160.55;23.00;;274.93;0.00;;516.92;0.00;;777.40;25.20;;877.22;10.80;;77.30;36.00;;;;;;;;;;8.00;0.00;1597.00;;;
101;2_Klein_int;PSS;1324.00;THE HALL, Zürich;Anastacia;19.09.2022;2000.00;;;;;;;;;;;;0.00;1258.00;;;50081.70;;;27175.15;20.00;10.00;0.20;40.00;0.00;;0.00;0.00;;;;;16.00;10.00;0.80;128.00;168.00;20.00;0.80;320.00;200.00;1.00;0.00;;;;10.00;0.20;32.00;352.00;;300.00;1.00;;300.00;;;;;;;;;;;;;;;3.00;600.00;1800.00;;;;0.00;0.00;0.00;0.00;0.00;0.00;;50.00;;;20.00;;;0.00;;;20.00;;;0.00;;;0.00;;;14.00;;;6.00;;;20.00;;;;;;;;;;16.00;60.00;629.00;;;
102;2_Klein_int;;196.00;Exil, Zürich;Luna;20.09.2022;;;;;;;;;;;;;0.00;186.00;;;7413.91;;;4022.91;5.00;;;0.00;0.00;;0.00;0.00;4.00;;;0.00;;10.00;0.80;;0.00;20.00;;#WERT!;;1.00;0.00;;;0.00;10.00;0.20;;#WERT!;5.00;300.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;0.00;0.00;0.00;0.00;0.00;600.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;;;;;;;0.00;;;5.00;;;0.00;;;0.00;;0.00;3.50;;0.00;1.50;;;5.00;5.00;;;;;;;;;0.00;10.00;93.00;200.00;;
103;2_Klein_int;;96.00;Werk21, Zürich;Deine Cousine;22.09.2022;250.00;;;;;;;;;;;;0.00;91.00;;;3631.30;;;1970.40;;;;;0.00;;0.00;0.00;;;;;;10.00;0.80;;0.00;20.00;;;;1.00;0.00;;;;10.00;0.20;;0.00;;300.00;;;;;;;;;;;;;;;;;;;600.00;;;;;0.00;0.00;0.00;0.00;0.00;0.00;;;;;;;;0.00;;;0.00;;;0.00;;;0.00;;;0.00;;;0.00;;;0.00;;;;;;;;;;0.00;;46.00;;;
104;2_Klein_int;;220.00;Exil, Zürich;Bruckner;23.09.2022;;;;;;;;;;;;;0.00;209.00;;;8321.73;;;4515.51;5.00;;;0.00;0.00;;0.00;0.00;4.00;;;0.00;;10.00;0.80;;0.00;20.00;;#WERT!;;1.00;0.00;;;0.00;10.00;0.20;;#WERT!;5.00;300.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;0.00;0.00;0.00;0.00;0.00;600.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;;;;;;;0.00;;;5.00;;;0.00;;;0.00;;0.00;3.50;;0.00;1.50;;;5.00;5.00;;;;;;;;;0.00;10.00;105.00;200.00;;
105;4a_Hasta_int;PSS;4541.00;Hallenstadion, Zürich;David Garrett;25.09.2022;5800.00;3763.94;;;;;;;2440.00;;;;0.00;4314.00;;;183551.28;;;154035.71;38.00;10.00;0.20;76.00;12.00;;0.00;0.00;;;;;64.00;10.00;0.80;512.00;588.00;20.00;0.80;608.00;200.00;1.00;2400.00;;;;10.00;0.20;128.00;3136.00;;300.00;3.00;;900.00;;;;;;;;;;;;;;;5.00;600.00;3000.00;;;;0.00;0.00;0.00;0.00;0.00;0.00;1085.30;200.00;;95.36;71.00;;16.80;0.00;;1568.01;38.00;;371.45;0.00;;698.41;0.00;;1050.33;35.00;;1185.20;15.00;;104.44;50.00;;;;;;;;;;64.00;150.00;2157.00;;;
106;2_Klein_int;;37.00;Exil, Zürich;Kids of Adelaide;25.09.2022;;;;;;;;;;;;;0.00;35.00;;;1399.56;;;759.43;5.00;;;0.00;0.00;;0.00;0.00;4.00;;;0.00;;10.00;0.80;;0.00;20.00;;#WERT!;;1.00;0.00;;;0.00;10.00;0.20;;#WERT!;12.00;300.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;0.00;0.00;0.00;0.00;0.00;600.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;;;;;;;0.00;;;5.00;;;0.00;;;0.00;;0.00;3.50;;0.00;1.50;;;5.00;5.00;;;;;;;;;0.00;10.00;18.00;200.00;;
107;4_Gross_int;PSS;2670.00;Halle 622, Zürich;Alvaro Soler;28.09.2022;2351.00;;;;;;;;;;;;0.00;2537.00;;;96830.74;;;67336.98;29.00;10.00;0.20;58.00;0.00;;0.00;0.00;;;;;25.00;10.00;0.80;200.00;258.00;20.00;0.80;464.00;;1.00;0.00;;;;10.00;0.20;50.00;514.00;;300.00;2.00;;600.00;;;;;;;;;;;;;;;3.00;600.00;1800.00;;;;0.00;0.00;0.00;0.00;0.00;0.00;;75.00;;;35.00;;;0.00;;;29.00;;;0.00;;;0.00;;;20.30;;;8.70;;;29.00;;;;;;;;;;25.00;105.00;1269.00;;;
108;2_Klein_int;;1870.00;X-TRA, Zürich;Paolo Nutini;29.09.2022;890.00;;;;;;;;;;;;0.00;1777.00;;;70734.73;;;38381.82;15.00;;0.30;0.00;0.00;;0.00;0.00;8.00;;;0.00;;10.00;0.80;;0.00;20.00;0.70;210.00;;1.00;0.00;;;0.00;10.00;0.20;;210.00;18.00;300.00;1.00;;300.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;0.00;1.00;0.00;0.00;600.00;0.00;;;;0.00;0.00;0.00;0.00;0.00;0.00;;;5.00;;;;;0.00;;;15.00;;;0.00;;;0.00;;;10.50;9.00;0.00;4.50;9.00;0.00;15.00;9.00;;;;;;;;;0.00;20.00;889.00;800.00;;
109;2_Klein_int;;800.00;Kaufleuten, Zürich;Tom Odell;03.10.2022;550.00;;;;;;;;;;;;0.00;760.00;;;30260.85;;;16420.03;12.00;;;0.00;0.00;;0.00;0.00;;;;;;10.00;0.80;;0.00;20.00;;#WERT!;;1.00;0.00;;;;10.00;0.20;;#WERT!;10.00;300.00;1.00;;300.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;1.00;5.00;1.00;;0.00;;0.00;600.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;;5.00;;;8.00;;0.00;1.00;;12.00;8.00;;0.00;1.00;;0.00;0.00;0.00;8.40;5.00;0.00;3.60;5.00;0.00;12.00;8.00;;;;;;;;;0.00;8.00;380.00;300.00;;
110;2_Klein_int;;1804.00;X-TRA, Zürich;Provinz;04.10.2022;890.00;;;;;;;;;;;;0.00;1714.00;;;68238.21;;;37027.17;15.00;;0.30;0.00;0.00;;0.00;0.00;8.00;;;0.00;;10.00;0.80;;0.00;20.00;0.70;210.00;;1.00;0.00;;;0.00;10.00;0.20;;210.00;18.00;300.00;1.00;;300.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;0.00;1.00;0.00;0.00;600.00;0.00;;;;0.00;0.00;0.00;0.00;0.00;0.00;;;5.00;;;;;0.00;;;15.00;;;0.00;;;0.00;;;10.50;9.00;0.00;4.50;9.00;0.00;15.00;9.00;;;;;;;;;0.00;20.00;857.00;800.00;;
111;2_Klein_int;PSS;1768.00;Volkshaus, Zürich;Clueso;05.10.2022;462.00;;;;;;;;;;;;0.00;1680.00;;;66876.47;;;36288.27;11.50;10.00;0.80;92.00;0.00;;0.00;0.00;;;;;19.00;10.00;0.80;152.00;244.00;20.00;0.20;46.00;;1.00;0.00;;;;10.00;0.20;38.00;84.00;;300.00;3.00;;900.00;;;;;;;;;;;;;;;1.00;600.00;600.00;;;;0.00;0.00;0.00;0.00;0.00;0.00;;20.00;;;27.00;;;0.00;;;11.50;;;0.00;;;0.00;;;8.05;;;3.45;;;11.50;;;;;;;;;;19.00;95.00;840.00;;;
112;2_Klein_int;;303.00;Exil, Zürich;Parra For Cuva;05.10.2022;;;;;;;;;;;;;0.00;288.00;;;11461.30;;;6219.09;5.00;;;0.00;0.00;;0.00;0.00;4.00;;;0.00;;10.00;0.80;;0.00;20.00;;#WERT!;;1.00;0.00;;;0.00;10.00;0.20;;#WERT!;3.00;300.00;0.00;;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;;;;0.00;0.00;0.00;0.00;0.00;600.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;;;;;;;0.00;;;5.00;;;0.00;;;0.00;;0.00;3.50;;0.00;1.50;;;5.00;5.00;;;;;;;;;0.00;10.00;144.00;200.00;;
113;4_Gross_int;PSS;1984.00;Halle 622, Zürich;Sigur Ros;07.10.2022;2351.00;;;;;;;;;;;;0.00;1885.00;;;75046.90;;;40721.67;34.00;10.00;0.20;68.00;0.00;;0.00;0.00;;;;;20.00;10.00;0.80;160.00;228.00;20.00;0.80;544.00;200.00;1.00;0.00;;;;10.00;0.20;40.00;584.00;;300.00;2.00;;600.00;;;;;;;;;;;;;;;3.00;600.00;1800.00;;;;0.00;0.00;0.00;0.00;0.00;0.00;;87.00;;;30.00;;;0.00;;;34.00;;;0.00;;;0.00;;;23.80;;;10.20;;;34.00;;;;;;;;;;20.00;112.00;943.00;;;
114;2_Klein_int;PSS;1998.00;THE HALL, Zürich;Parov Stelar ;08.10.2022;2000.00;;;;;;;;;;;;0.00;1898.00;;;75576.47;;;41009.02;20.00;10.00;0.20;40.00;0.00;;0.00;0.00;;;;;;10.00;0.80;;40.00;20.00;0.80;320.00;200.00;1.00;0.00;;;;10.00;0.20;;320.00;;300.00;;;;;;;;;;;;;;;;;;;600.00;;;;;0.00;0.00;0.00;0.00;0.00;0.00;;45.00;;;0.00;;;0.00;;;20.00;;;0.00;;;0.00;;;14.00;;;6.00;;;20.00;;;;;;;;;;0.00;80.00;949.00;;;
115;4_Gross_int;PSS;2136.00;Halle 622, Zürich;Milky Chance;08.10.2022;2351.00;;;;;;;;;;;;0.00;2029.00;;;77464.59;;;53869.58;14.00;10.00;0.20;28.00;0.00;;0.00;0.00;;;;;;10.00;0.80;;28.00;20.00;0.80;224.00;200.00;1.00;0.00;;;;10.00;0.20;;224.00;;300.00;;;;;;;;;;;;;;;;;;;600.00;;;;;0.00;0.00;0.00;0.00;0.00;0.00;;35.00;;;12.00;;;0.00;;;14.00;;;0.00;;;0.00;;;9.80;;;4.20;;;14.00;;;;;;;;;;0.00;32.00;1015.00;;;
116;1_Klein_nat;;;Pentorama, Amriswil;Hecht;08.10.2022;;;;;;;;;;;;;0.00;;;;;;;;;;;;0.00;;0.00;0.00;;;;;;10.00;0.80;;0.00;20.00;;;;1.00;0.00;;;;10.00;0.20;;0.00;;300.00;;;;;;;;;;;;;;;;;;;600.00;;;;;0.00;0.00;0.00;0.00;0.00;0.00;;;;;;;;0.00;;;0.00;;;0.00;;;0.00;;;0.00;;;0.00;;;0.00;;;;;;;;;;0.00;;#WERT!;;;
117;2_Klein_int;PSS;1480.00;Volkshaus, Zürich;Parcels;10.10.2022;462.00;;;;;;;;;;;;0.00;1406.00;;;55982.57;;;30377.06;12.00;10.00;0.80;96.00;1.00;;0.00;0.00;;;;;20.00;10.00;0.80;160.00;256.00;20.00;0.20;48.00;;1.00;0.00;;;;10.00;0.20;40.00;88.00;;300.00;;;;;;;;;;;;;;;;;;1.00;600.00;600.00;;;;0.00;0.00;0.00;0.00;0.00;0.00;;57.00;;;39.00;;;0.00;;;12.00;;;0.00;;;0.00;;;9.10;;;3.90;;;13.00;;;;;;;;;;20.00;40.00;703.00;;;
118;2_Klein_int;;352.00;Papiersaal, Zürich;Wilhelmine;11.10.2022;430.00;;;;;;;;;;;;0.00;334.00;;;13314.77;;;7224.81;;;;;0.00;;0.00;0.00;;;;;;10.00;0.80;;0.00;20.00;;;;1.00;0.00;;;;10.00;0.20;;0.00;;300.00;;;;;;;;;;;;;;;;;;;600.00;;;;;0.00;0.00;0.00;0.00;0.00;0.00;;;;;;;;0.00;;;0.00;;;0.00;;;0.00;;;0.00;;;0.00;;;0.00;;;;;;;;;;0.00;;167.00;;;
119;2_Klein_int;;300.00;Exil, Zürich;Jules Ahoi;13.10.2022;;;;;;;;;;;;;0.00;285.00;;;11347.82;;;6157.51;5.00;;;0.00;0.00;;0.00;0.00;4.00;;;0.00;;10.00;0.80;;0.00;20.00;;#WERT!;;1.00;0.00;;;0.00;10.00;0.20;;#WERT!;5.00;300.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;0.00;0.00;0.00;0.00;0.00;600.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;;;;;;;0.00;;;5.00;;;0.00;;;0.00;;0.00;3.50;;0.00;1.50;;;5.00;5.00;;;;;;;;;0.00;10.00;143.00;200.00;;
120;4_Gross_int;PSS;2789.00;Halle 622, Zürich;Alan Walker;14.10.2022;2351.00;;;;;;;;;;;;0.00;2650.00;;;101146.41;;;70338.14;15.00;;;0.00;0.00;;0.00;0.00;;;;;23.00;10.00;0.80;184.00;184.00;20.00;;#WERT!;200.00;1.00;0.00;;;;10.00;0.20;46.00;#WERT!;;300.00;1.00;;300.00;;;;;;;;;;;;;;;1.00;600.00;600.00;;;;0.00;0.00;0.00;0.00;0.00;0.00;;45.00;;;20.00;;;0.00;;;15.00;;;0.00;;;0.00;;;10.50;;;4.50;;;15.00;;;;;;;;;;23.00;40.00;1325.00;;;
121;4a_Hasta_int;PSS;11101.00;Hallenstadion, Zürich;Eric Clapton;14.10.2022;5800.00;4134.74;;;;;;;1810.00;;;;0.00;10546.00;;;448712.34;;;376558.12;84.00;10.00;0.20;168.00;17.50;;0.00;0.00;;;;;100.00;10.00;0.80;800.00;968.00;20.00;0.80;1344.00;200.00;1.00;3500.00;;;;10.00;0.20;200.00;5044.00;;300.00;0.00;;0.00;;;;;;;;;;;;;;;8.00;600.00;4800.00;;;;0.00;0.00;0.00;0.00;0.00;0.00;2653.14;298.00;;233.12;150.00;;41.07;0.00;;3833.18;84.00;;908.06;0.00;;1707.33;0.00;;2567.66;71.05;;2897.36;30.45;;255.32;101.50;;;;;;;;;;100.00;160.00;5273.00;;;
122;4a_Hasta_int;PSS;6079.00;Hallenstadion, Zürich;Deep Purple;15.10.2022;5800.00;3591.09;;;;;;;1160.00;;;;0.00;5775.00;;;245718.61;;;206206.36;41.00;10.00;0.20;82.00;9.00;;0.00;0.00;;;;;69.00;10.00;0.80;552.00;634.00;20.00;0.80;656.00;200.00;1.00;1800.00;;;;10.00;0.20;138.00;2594.00;;300.00;3.00;;900.00;;;;;;;;;;;;;;;4.00;600.00;2400.00;;;;0.00;0.00;0.00;0.00;0.00;0.00;1452.88;223.00;;127.66;80.00;;22.49;0.00;;2099.08;41.00;;497.26;0.00;;934.95;0.00;;1406.07;35.00;;1586.62;15.00;;139.82;50.00;;;;;;;;;;69.00;128.00;2888.00;;;
123;2_Klein_int;;995.00;X-TRA, Zürich;AJR;16.10.2022;890.00;;;;;;;;;;;;0.00;945.00;;;37636.93;;;20422.41;15.00;;0.30;0.00;0.00;;0.00;0.00;8.00;;;0.00;;10.00;0.80;;0.00;20.00;0.70;210.00;;1.00;0.00;;;0.00;10.00;0.20;;210.00;18.00;300.00;1.00;;300.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;0.00;;;0.00;1.00;0.00;0.00;600.00;0.00;;;;0.00;0.00;0.00;0.00;0.00;0.00;;;5.00;;;;;0.00;;;15.00;;;0.00;;;0.00;;;10.50;9.00;0.00;4.50;9.00;0.00;15.00;9.00;;;;;;;;;0.00;20.00;473.00;800.00;;
124;1_Klein_nat;;300.00;Exil, Zürich;Kaffkiez ;16.10.2022;;;;;;;;;;;;;0.00;285.00;;;8185.61;;;3399.44;5.00;;;0.00;0.00;;0.00;0.00;4.00;;;0.00;;10.00;0.80;;0.00;20.00;;#WERT!;;1.00;0.00;;;0.00;10.00;0.20;;#WERT!;5.00;300.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;;;0.00;0.00;0.00;0.00;0.00;600.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;;;;;;;0.00;;;5.00;;;0.00;;;0.00;;0.00;3.50;;0.00;1.50;;;5.00;5.00;;;;;;;;;0.00;10.00;143.00;200.00;;
125;2_Klein_int;;160.00;Dynamo, Zürich;Cordae;19.10.2022;442.00;;;;;;;;;;;;0.00;152.00;;;6052.17;;;3284.01;;;1.00;;0.00;;0.00;0.00;4.00;;0.10;0.00;;10.00;0.80;;0.00;20.00;0.00;;;1.00;0.00;;0.00;0.00;10.00;0.20;;0.00;6.00;300.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.00;;0.00;;0.00;0.00;0.00;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;;;;;;;0.00;;;0.00;;;0.00;;;0.00;;0.00;0.00;6.00;0.00;0.00;6.00;0.00;0.00;5.00;;;;;;;;;0.00;15.00;76.00;300.00;;
126;2_Klein_int;PSS;1072.00;Volkshaus, Zürich;Editors ;19.10.2022;462.00;;;;;;;;;;;;0.00;1018.00;;;40549.54;;;22002.84;15.00;10.00;0.80;120.00;0.00;;0.00;0.00;;;;;14.00;10.00;0.80;112.00;232.00;20.00;0.20;60.00;;1.00;0.00;;;;10.00;0.20;28.00;88.00;;300.00;2.00;;600.00;;;;;;;;;;;;;;;1.00;600.00;600.00;;;;0.00;0.00;0.00;0.00;0.00;0.00;;60.00;;;20.00;;;0.00;;;15.00;;;0.00;;;0.00;;;10.50;;;4.50;;;15.00;;;;;;;;;;14.00;;509.00;;;
